date,roll,color,number
20181228,47355,R,1
20181228,47356,B,28
20181228,47357,R,5
20181228,47358,B,35
20181228,47359,R,14
20181228,47360,B,11
20181228,47361,R,14
20181228,47362,R,21
20181228,47363,R,16
20181228,47364,R,30
20181228,47365,R,9
20181228,47366,R,27
20181228,47367,R,32
20181228,47368,B,35
20181228,47369,B,33
20181228,47370,B,11
20181228,47371,B,10
20181228,47372,R,36
20181228,47373,B,26
20181228,47374,R,7
20181228,47375,B,13
20181228,47376,R,1
20181228,47377,R,21
20181228,47378,R,1
20181228,47379,B,35
20181228,47380,B,26
20181228,47381,B,22
20181228,47382,B,10
20181228,47383,R,30
20181228,47384,R,36
20181228,47385,R,18
20181228,47386,B,22
20181228,47387,B,28
20181228,47388,B,2
20181228,47389,R,30
20181228,47390,B,22
20181228,47391,R,1
20181228,47392,R,27
20181228,47393,R,12
20181228,47394,R,32
20181228,47395,R,12
20181228,47396,R,32
20181228,47397,R,18
20181228,47398,R,9
20181228,47399,R,9
20181228,47400,B,33
20181228,47401,B,8
20181228,47402,B,33
20181228,47403,R,18
20181228,47404,B,4
20181228,47405,R,34
20181228,47406,R,19
20181228,47407,R,5
20181228,47408,R,9
20181228,47409,R,5
20180129,47410,B,17
20180129,47411,R,14
20180129,47412,B,17
20180129,47413,B,28
20180129,47414,B,29
20180129,47415,R,19
20180129,47416,B,2
20180129,47417,R,19
20180129,47418,R,12
20180129,47419,B,29
20180129,47420,B,24
20180129,47421,B,35
20180129,47422,R,7
20180129,47423,B,26
20180129,47424,R,5
20180129,47425,R,30
20180129,47426,B,20
20180129,47427,B,13
20180129,47428,B,15
20180129,47429,B,11
20180129,47430,R,36
20180129,47431,R,34
20180129,47432,B,6
20180129,47433,R,30
20180129,47434,B,2
20180129,47435,B,11
20180129,47436,G,0
20180129,47437,B,4
20180129,47438,R,21
20180129,47439,B,4
20180129,47440,R,34
20180129,47441,R,7
20180129,47442,R,19
20180129,47443,R,21
20180129,47444,B,4
20180129,47445,R,36
20180129,47446,B,10
20180129,47447,G,0
20180129,47448,R,9
20180129,47449,R,1
20180129,47450,R,16
20180129,47451,R,36
20180129,47452,R,32
20180129,47453,R,21
20180129,47454,B,10
20180129,47455,B,2
20180129,47456,G,0
20180129,47457,R,7
20180129,47458,B,2
20180129,47459,R,34
20180129,47460,R,14
20180129,47461,B,24
20180129,47462,B,17
20180129,47463,R,19
20180129,47464,R,19
20180129,47465,G,0
20180129,47466,R,3
20180129,47467,B,8
20180129,47468,B,20
20180129,47469,B,13
20180129,47470,B,28
20180129,47471,B,11
20180129,47472,B,8
20180129,47473,B,28
20180129,47474,R,25
20180129,47475,B,28
20180129,47476,R,3
20180129,47477,R,19
20180129,47478,B,10
20180129,47479,R,30
20180129,47480,B,35
20180129,47481,B,6
20180129,47482,R,30
20180129,47483,R,27
20180129,47484,R,9
20180129,47485,B,10
20180129,47486,B,8
20180129,47487,B,35
20180129,47488,B,17
20180129,47489,R,19
20180129,47490,R,1
20180129,47491,B,15
20180129,47492,R,5
20180129,47493,R,19
20180129,47494,R,27
20180129,47495,B,26
20180129,47496,R,30
20180129,47497,R,14
20180129,47498,R,27
20180129,47499,B,13
20180129,47500,R,19
20180129,47501,R,12
20180129,47502,B,20
20180129,47503,R,7
20180129,47504,R,36
20180129,47505,R,34
20180129,47506,R,14
20180129,47507,R,9
20180129,47508,R,25
20180129,47509,B,33
20180129,47510,B,13
20180129,47511,R,27
20180129,47512,B,17
20180129,47513,B,17
20180129,47514,B,28
20180129,47515,R,25
20180129,47516,B,20
20180129,47517,R,3
20180129,47518,R,21
20180129,47519,B,10
20180129,47520,R,12
20180129,47521,B,24
20180129,47522,B,31
20180129,47523,B,20
20180129,47524,R,16
20180129,47525,B,6
20180129,47526,B,35
20180129,47527,G,0
20180129,47528,B,15
20180129,47529,R,30
20180129,47530,B,22
20180129,47531,R,3
20180129,47532,B,35
20180129,47533,R,27
20180129,47534,R,16
20180129,47535,R,5
20180129,47536,R,21
20180129,47537,B,20
20180129,47538,R,34
20180129,47539,R,18
20180129,47540,B,22
20180129,47541,R,5
20180129,47542,B,20
20180129,47543,R,34
20180129,47544,R,12
20180129,47545,R,23
20180129,47546,B,31
20180129,47547,R,3
20180129,47548,B,24
20180129,47549,R,12
20180129,47550,R,7
20180129,47551,R,7
20180129,47552,R,23
20180129,47553,B,20
20180129,47554,B,11
20180129,47555,B,11
20180129,47556,B,24
20180129,47557,R,34
20180129,47558,B,2
20180129,47559,R,27
20180129,47560,B,35
20180129,47561,R,18
20180129,47562,R,34
20180129,47563,R,1
20180129,47564,R,16
20180129,47565,B,24
20180129,47566,B,13
20180129,47567,R,12
20180129,47568,R,30
20180129,47569,B,10
20180129,47570,B,10
20180129,47571,B,17
20180129,47572,R,1
20180129,47573,R,34
20180129,47574,B,26
20180129,47575,B,10
20180129,47576,B,22
20180129,47577,B,6
20180129,47578,R,25
20180129,47579,R,19
20180129,47580,B,15
20180129,47581,B,33
20180129,47582,B,20
20180129,47583,R,9
20180129,47584,R,18
20180129,47585,R,23
20180129,47586,B,10
20180129,47587,R,19
20180129,47588,B,4
20180129,47589,R,9
20180129,47590,B,35
20180129,47591,B,22
20180129,47592,R,14
20180129,47593,R,36
20180129,47594,R,23
20180129,47595,B,13
20180129,47596,B,26
20180129,47597,R,18
20180129,47598,R,30
20180129,47599,B,2
20180129,47600,G,0
20180129,47601,B,24
20180129,47602,R,18
20180329,47603,B,4
20180329,47604,R,9
20180329,47605,B,11
20180329,47606,R,19
20180329,47607,R,18
20180329,47608,B,4
20180329,47609,R,32
20180329,47610,B,35
20180329,47611,B,6
20180329,47612,R,36
20180329,47613,B,22
20180329,47614,B,26
20180329,47615,R,3
20180329,47616,R,23
20180329,47617,B,22
20180329,47618,R,32
20180329,47619,B,35
20180329,47620,B,29
20180329,47621,G,0
20180329,47622,R,9
20180329,47623,R,12
20180329,47624,R,32
20180329,47625,B,26
20180329,47626,R,25
20180329,47627,B,10
20180329,47628,R,7
20180329,47629,G,0
20180329,47630,R,7
20180329,47631,B,20
20180329,47632,R,18
20180329,47633,R,30
20180329,47634,R,34
20180329,47635,G,0
20180329,47636,R,23
20180329,47637,R,16
20180329,47638,B,35
20180329,47639,R,25
20180329,47640,R,1
20180329,47641,R,34
20180329,47642,R,1
20180329,47643,R,7
20180329,47644,R,12
20180329,47645,B,13
20180329,47646,B,29
20180329,47647,R,16
20180329,47648,B,6
20180329,47649,B,22
20180329,47650,B,17
20180329,47651,R,34
20180329,47652,B,33
20180329,47653,R,32
20180329,47654,B,6
20180329,47655,B,26
20180329,47656,R,23
20180329,47657,R,30
20180329,47658,R,3
20180329,47659,R,21
20180329,47660,B,24
20180329,47661,G,0
20180329,47662,R,9
20180329,47663,R,9
20180329,47664,R,27
20180329,47665,B,17
20180329,47666,B,17
20180329,47667,R,14
20180329,47668,R,36
20180329,47669,R,23
20180329,47670,R,32
20180329,47671,B,15
20180329,47672,R,36
20180329,47673,B,22
20180329,47674,B,10
20180329,47675,R,30
20180329,47676,B,33
20180329,47677,B,17
20180329,47678,R,36
20180329,47679,B,10
20180329,47680,B,17
20180329,47681,B,2
20180329,47682,R,36
20180329,47683,R,3
20180329,47684,B,31
20180329,47685,R,19
20180329,47686,R,36
20180329,47687,B,28
20180329,47688,R,32
20180329,47689,R,30
20180329,47690,B,15
20180329,47691,R,5
20180329,47692,B,33
20180329,47693,B,33
20180329,47694,B,13
20180329,47695,R,36
20180329,47696,R,32
20180329,47697,R,23
20180329,47698,R,12
20180329,47699,R,12
20180329,47700,R,14
20180329,47701,R,9
20180329,47702,R,9
20180329,47703,R,1
20180329,47704,G,0
20180329,47705,R,32
20180329,47706,R,7
20180329,47707,R,9
20180329,47708,R,3
20180329,47709,B,20
20180329,47710,R,36
20180329,47711,B,22
20180329,47712,B,13
20180329,47713,B,2
20180329,47714,B,29
20180329,47715,R,16
20180329,47716,R,12
20180329,47717,B,31
20180329,47718,B,35
20180329,47719,R,23
20180329,47720,R,12
20180329,47721,R,3
20180329,47722,R,27
20180329,47723,B,11
20180329,47724,B,20
20180329,47725,B,17
20180329,47726,B,10
20180329,47727,R,1
20180329,47728,R,23
20180329,47729,B,24
20180429,47730,R,36
20180429,47731,R,3
20180429,47732,R,34
20180429,47733,B,26
20180429,47734,R,36
20180429,47735,B,33
20180429,47736,R,5
20180429,47737,R,1
20180429,47738,B,11
20180429,47739,R,3
20180429,47740,B,17
20180429,47741,B,15
20180429,47742,B,28
20180429,47743,R,7
20180429,47744,R,7
20180429,47745,B,4
20180429,47746,B,28
20180429,47747,B,22
20180429,47748,R,18
20180429,47749,R,7
20180429,47750,R,21
20180429,47751,B,10
20180429,47752,B,10
20180429,47753,R,18
20180429,47754,R,30
20180429,47755,B,26
20180429,47756,B,10
20180429,47757,B,26
20180429,47758,B,4
20180429,47759,R,23
20180429,47760,R,16
20180429,47761,G,0
20180429,47762,B,24
20180429,47763,R,32
20180429,47764,B,31
20180429,47765,B,28
20180429,47766,R,7
20180429,47767,B,6
20180429,47768,B,20
20180429,47769,R,23
20180429,47770,R,7
20180429,47771,R,30
20180429,47772,B,8
20180429,47773,R,25
20180429,47774,R,19
20180429,47775,B,28
20180429,47776,B,8
20180429,47777,R,7
20180429,47778,B,10
20180429,47779,R,7
20180429,47780,R,21
20180429,47781,B,22
20180429,47782,R,9
20180429,47783,R,3
20180429,47784,R,14
20180429,47785,B,13
20180429,47786,R,21
20180429,47787,R,16
20180429,47788,B,22
20180429,47789,R,12
20180429,47790,B,2
20180429,47791,B,15
20180429,47792,R,25
20180429,47793,B,24
20180429,47794,R,25
20180429,47795,G,0
20180429,47796,B,6
20180429,47797,R,19
20180429,47798,B,20
20180429,47799,B,11
20180429,47800,B,33
20180429,47801,R,36
20180429,47802,R,12
20180429,47803,B,28
20180429,47804,B,35
20180429,47805,B,35
20180429,47806,R,7
20180429,47807,R,14
20180429,47808,R,14
20180429,47809,B,24
20180429,47810,B,2
20180429,47811,B,35
20180429,47812,B,28
20180429,47813,R,3
20180429,47814,B,26
20180429,47815,R,32
20180429,47816,R,34
20180429,47817,R,36
20180429,47818,R,32
20180429,47819,R,1
20180429,47820,B,2
20180429,47821,R,3
20180429,47822,R,16
20180429,47823,B,31
20180429,47824,R,36
20180429,47825,B,29
20180429,47826,R,25
20180429,47827,B,33
20180429,47828,R,16
20180429,47829,B,17
20180429,47830,B,22
20180429,47831,G,0
20180429,47832,B,13
20180429,47833,R,16
20180429,47834,B,22
20180429,47835,R,36
20180429,47836,B,8
20180429,47837,B,8
20180429,47838,R,16
20180429,47839,B,4
20180429,47840,B,20
20180429,47841,R,12
20180429,47842,B,8
20180429,47843,B,15
20180429,47844,R,36
20180429,47845,R,25
20180429,47846,B,4
20180429,47847,B,8
20180429,47848,B,11
20180429,47849,R,5
20180429,47850,R,18
20180429,47851,B,15
20180429,47852,R,27
20180429,47853,B,4
20180429,47854,R,30
20180429,47855,R,34
20180429,47856,R,5
20180429,47857,B,6
20180429,47858,B,20
20180429,47859,R,18
20180429,47860,R,14
20180429,47861,B,2
20180429,47862,B,20
20180429,47863,B,11
20180429,47864,R,25
20180429,47865,R,14
20180429,47866,B,24
20180429,47867,R,7
20180429,47868,B,10
20180429,47869,B,31
20180429,47870,R,34
20180429,47871,B,35
20180429,47872,R,16
20180429,47873,R,18
20180429,47874,B,26
20180429,47875,B,8
20180429,47876,R,36
20180429,47877,R,27
20180429,47878,R,21
20180429,47879,R,5
20180429,47880,R,3
20180429,47881,B,20
20180429,47882,R,27
20180429,47883,B,2
20180429,47884,R,12
20180429,47885,R,1
20180429,47886,B,10
20180429,47887,B,6
20180429,47888,R,7
20180429,47889,B,35
20180429,47890,B,20
20180429,47891,B,22
20180429,47892,R,16
20180429,47893,R,14
20180429,47894,R,30
20180429,47895,R,1
20180429,47896,B,10
20180429,47897,B,6
20180429,47898,B,28
20180429,47899,R,36
20180429,47900,R,18
20180429,47901,R,14
20180429,47902,R,27
20180429,47903,B,13
20180429,47904,B,6
20180429,47905,R,12
20180429,47906,B,28
20180429,47907,R,5
20180429,47908,R,25
20180429,47909,R,19
20180429,47910,B,15
20180429,47911,R,14
20180429,47912,G,0
20180429,47913,R,21
20180429,47914,R,1
20180429,47915,B,4
20180429,47916,R,9
20180429,47917,B,33
20180429,47918,R,7
20180429,47919,B,26
20180429,47920,B,29
20180429,47921,R,34
20180529,47922,B,11
20180529,47923,B,8
20180529,47924,G,0
20180529,47925,R,34
20180529,47926,B,11
20180529,47927,B,35
20180529,47928,B,28
20180529,47929,B,35
20180529,47930,B,15
20180529,47931,R,27
20180529,47932,R,36
20180529,47933,R,27
20180529,47934,B,17
20180529,47935,B,11
20180529,47936,B,2
20180529,47937,G,0
20180529,47938,B,33
20180529,47939,R,5
20180529,47940,B,22
20180529,47941,B,26
20180529,47942,B,15
20180529,47943,B,20
20180529,47944,B,13
20180529,47945,R,16
20180529,47946,R,9
20180529,47947,R,9
20180529,47948,B,4
20180529,47949,R,36
20180529,47950,R,19
20180529,47951,B,33
20180529,47952,R,9
20180529,47953,R,18
20180529,47954,B,20
20180529,47955,R,14
20180529,47956,B,24
20180529,47957,R,30
20180529,47958,R,14
20180529,47959,B,28
20180529,47960,B,31
20180529,47961,R,14
20180529,47962,B,28
20180529,47963,B,22
20180529,47964,B,6
20180529,47965,R,5
20180529,47966,R,36
20180529,47967,B,24
20180529,47968,R,27
20180529,47969,R,9
20180529,47970,R,7
20180529,47971,R,14
20180529,47972,R,32
20180529,47973,B,24
20180529,47974,R,19
20180529,47975,R,1
20180529,47976,B,31
20180529,47977,R,34
20180529,47978,B,20
20180529,47979,B,17
20180529,47980,R,1
20180529,47981,R,5
20180529,47982,R,5
20180529,47983,B,2
20180529,47984,B,10
20180529,47985,R,1
20180529,47986,R,19
20180529,47987,R,23
20180529,47988,R,1
20180529,47989,R,14
20180529,47990,B,2
20180529,47991,R,34
20180529,47992,R,9
20180529,47993,R,12
20180529,47994,B,29
20180529,47995,R,16
20180529,47996,R,16
20180529,47997,R,23
20180529,47998,R,1
20180529,47999,R,16
20180529,48000,R,34
20180529,48001,B,24
20180529,48002,B,15
20180529,48003,R,3
20180529,48004,B,28
20180529,48005,B,31
20180529,48006,B,20
20180529,48007,B,13
20180529,48008,R,14
20180529,48009,B,24
20180529,48010,B,20
20180529,48011,R,9
20180529,48012,B,33
20180529,48013,B,29
20180529,48014,B,6
20180529,48015,B,26
20180529,48016,R,25
20180529,48017,B,24
20180529,48018,R,18
20180529,48019,B,10
20180529,48020,R,36
20180529,48021,B,15
20180529,48022,R,14
20180529,48023,R,18
20180529,48024,R,1
20180529,48025,R,25
20180529,48026,R,18
20180529,48027,R,5
20180529,48028,B,35
20180529,48029,R,27
20180529,48030,R,14
20180529,48031,R,36
20180529,48032,B,11
20180529,48033,R,14
20180529,48034,R,19
20180529,48035,B,8
20180529,48036,G,0
20180529,48037,B,4
20180529,48038,B,33
20180529,48039,B,24
20180529,48040,R,36
20180529,48041,B,15
20180529,48042,B,28
20180529,48043,B,26
20180529,48044,B,22
20180529,48045,R,7
20180529,48046,B,22
20180529,48047,B,15
20180529,48048,R,1
20180529,48049,B,2
20180529,48050,R,16
20180529,48051,R,36
20180529,48052,B,8
20180529,48053,B,31
20180529,48054,B,33
20180529,48055,R,27
20180529,48056,B,13
20180529,48057,B,15
20180529,48058,B,29
20180529,48059,B,2
20180529,48060,B,22
20180529,48061,R,3
20180529,48062,B,35
20180529,48063,B,29
20180529,48064,R,1
20180529,48065,B,31
20180529,48066,R,12
20180529,48067,B,10
20180529,48068,R,1
20180629,48069,R,12
20180629,48070,B,22
20180629,48071,B,31
20180629,48072,B,31
20180629,48073,R,14
20180629,48074,G,0
20180629,48075,R,23
20180629,48076,R,16
20180629,48077,B,20
20180629,48078,R,36
20180629,48079,B,13
20180629,48080,G,0
20180629,48081,B,8
20180629,48082,R,30
20180629,48083,R,30
20180629,48084,B,29
20180629,48085,B,20
20180629,48086,B,17
20180629,48087,B,31
20180629,48088,B,11
20180629,48089,B,22
20180629,48090,R,32
20180629,48091,B,31
20180629,48092,B,28
20180629,48093,B,20
20180629,48094,R,3
20180629,48095,R,34
20180629,48096,R,9
20180629,48097,B,31
20180629,48098,R,23
20180629,48099,R,3
20180629,48100,B,26
20180629,48101,B,17
20180629,48102,R,9
20180629,48103,B,28
20180629,48104,B,28
20180629,48105,G,0
20180629,48106,B,17
20180629,48107,B,28
20180629,48108,R,9
20180629,48109,B,29
20180629,48110,R,7
20180629,48111,R,21
20180629,48112,R,5
20180629,48113,R,3
20180629,48114,B,8
20180629,48115,R,19
20180629,48116,B,11
20180629,48117,R,34
20180629,48118,R,9
20180629,48119,R,23
20180629,48120,B,29
20180629,48121,B,4
20180629,48122,G,0
20180629,48123,B,4
20180629,48124,B,22
20180629,48125,B,31
20180629,48126,B,4
20180629,48127,R,7
20180629,48128,B,8
20180629,48129,R,30
20180629,48130,B,33
20180629,48131,B,6
20180629,48132,B,4
20180629,48133,R,12
20180629,48134,R,1
20180629,48135,G,0
20180629,48136,R,30
20180629,48137,B,6
20180629,48138,B,24
20180629,48139,B,17
20180629,48140,R,21
20180629,48141,G,0
20180629,48142,R,16
20180629,48143,R,7
20180629,48144,B,35
20180629,48145,R,5
20180629,48146,R,5
20180629,48147,R,34
20180629,48148,R,36
20180629,48149,B,24
20180629,48150,B,4
20180629,48151,B,24
20180629,48152,B,17
20180629,48153,B,24
20180629,48154,R,21
20180629,48155,R,25
20180629,48156,B,17
20180629,48157,R,21
20180629,48158,R,7
20180629,48159,B,29
20180629,48160,B,8
20180629,48161,R,21
20180629,48162,B,26
20180629,48163,R,36
20180629,48164,R,36
20180629,48165,R,25
20180629,48166,R,1
20180629,48167,B,15
20180629,48168,B,35
20180629,48169,B,10
20180629,48170,B,22
20180629,48171,B,33
20180629,48172,R,12
20180629,48173,B,8
20180629,48174,B,13
20180629,48175,B,4
20180629,48176,B,35
20180629,48177,B,20
20180629,48178,R,14
20180629,48179,B,35
20180629,48180,R,30
20180629,48181,R,36
20180629,48182,R,9
20180629,48183,B,11
20180629,48184,B,10
20180629,48185,R,16
20180629,48186,R,36
20180629,48187,R,1
20180629,48188,R,36
20180629,48189,R,21
20180629,48190,R,36
20180629,48191,B,22
20180629,48192,B,2
20180629,48193,G,0
20180629,48194,R,27
20180629,48195,R,25
20180629,48196,R,25
20180629,48197,B,2
20180629,48198,R,23
20180629,48199,R,34
20180629,48200,B,2
20180629,48201,R,27
20180629,48202,B,33
20180629,48203,R,19
20180629,48204,B,22
20180629,48205,R,25
20180629,48206,B,4
20180629,48207,R,16
20180629,48208,R,12
20180629,48209,B,6
20180629,48210,B,31
20180629,48211,B,20
20180629,48212,B,22
20180629,48213,R,5
20180629,48214,B,17
20180629,48215,B,20
20180629,48216,R,1
20180629,48217,R,1
20180629,48218,R,3
20180629,48219,R,32
20180629,48220,B,20
20180629,48221,B,11
20180629,48222,R,1
20180629,48223,R,12
20180629,48224,R,21
20180629,48225,R,3
20180629,48226,B,35
20180629,48227,B,13
20180629,48228,B,10
20180629,48229,R,16
20180629,48230,R,18
20180629,48231,B,24
20180629,48232,B,31
20180629,48233,B,22
20180629,48234,R,3
20180629,48235,B,15
20180629,48236,R,25
20180629,48237,R,30
20180629,48238,R,23
20180629,48239,R,3
20180629,48240,R,7
20180629,48241,R,1
20180629,48242,B,22
20180629,48243,R,34
20180629,48244,R,25
20180629,48245,G,0
20180629,48246,R,19
20180629,48247,B,28
20180629,48248,B,33
20180629,48249,B,15
20180629,48250,B,10
20180629,48251,B,31
20180629,48252,B,33
20180629,48253,R,30
20180629,48254,R,1
20180629,48255,B,28
20180629,48256,B,22
20180629,48257,B,10
20180629,48258,B,15
20180629,48259,B,26
20180629,48260,B,28
20180629,48261,B,4
20180629,48262,B,17
20180629,48263,B,29
20180629,48264,B,15
20180629,48265,R,12
20180629,48266,B,31
20180629,48267,B,20
20180629,48268,R,5
20180629,48269,R,27
20180629,48270,B,22
20180629,48271,R,5
20180629,48272,R,32
20180629,48273,B,2
20180629,48274,B,10
20180629,48275,R,25
20180629,48276,B,26
20180629,48277,R,7
20180629,48278,B,10
20180629,48279,B,10
20180629,48280,R,5
20180629,48281,R,16
20180629,48282,B,20
20180729,48283,B,22
20180729,48284,R,14
20180729,48285,R,14
20180729,48286,B,15
20180729,48287,R,5
20180729,48288,B,17
20180729,48289,B,24
20180729,48290,B,26
20180729,48291,B,13
20180729,48292,B,20
20180729,48293,R,36
20180729,48294,B,15
20180729,48295,R,9
20180729,48296,R,9
20180729,48297,B,4
20180729,48298,R,21
20180729,48299,R,14
20180729,48300,B,8
20180729,48301,G,0
20180729,48302,B,33
20180729,48303,G,0
20180729,48304,B,33
20180729,48305,B,26
20180729,48306,R,1
20180729,48307,B,15
20180729,48308,R,14
20180729,48309,B,29
20180729,48310,R,7
20180729,48311,B,17
20180729,48312,R,18
20180729,48313,G,0
20180729,48314,R,27
20180729,48315,B,11
20180729,48316,R,32
20180729,48317,B,33
20180729,48318,R,3
20180729,48319,R,25
20180729,48320,B,11
20180729,48321,R,5
20180729,48322,B,20
20180729,48323,B,6
20180729,48324,B,28
20180729,48325,R,3
20180729,48326,R,27
20180729,48327,R,14
20180729,48328,R,18
20180729,48329,R,14
20180729,48330,B,15
20180729,48331,R,25
20180729,48332,R,12
20180729,48333,R,32
20180729,48334,R,1
20180729,48335,R,25
20180729,48336,R,25
20180729,48337,B,2
20180729,48338,B,31
20180729,48339,B,31
20180729,48340,R,7
20180729,48341,R,7
20180729,48342,R,14
20180729,48343,R,12
20180729,48344,R,34
20180729,48345,R,23
20180729,48346,B,4
20180729,48347,B,4
20180729,48348,B,31
20180729,48349,R,14
20180729,48350,B,24
20180729,48351,R,34
20180729,48352,B,2
20180729,48353,R,30
20180729,48354,R,23
20180729,48355,R,25
20180729,48356,B,31
20180729,48357,R,19
20180729,48358,R,7
20180729,48359,R,14
20180729,48360,R,3
20180729,48361,B,8
20180729,48362,B,17
20180729,48363,R,23
20180729,48364,B,20
20180729,48365,R,1
20180729,48366,B,15
20180729,48367,B,4
20180729,48368,B,15
20180729,48369,R,9
20180729,48370,B,29
20180729,48371,R,25
20180729,48372,R,25
20180729,48373,B,22
20180729,48374,R,5
20180729,48375,R,7
20180729,48376,R,14
20180729,48377,B,26
20180729,48378,R,21
20180729,48379,R,3
20180729,48380,G,0
20180729,48381,B,15
20180729,48382,R,3
20180729,48383,R,21
20180729,48384,R,30
20180729,48385,B,17
20180729,48386,R,25
20180729,48387,B,26
20180729,48388,R,25
20180729,48389,B,17
20180729,48390,G,0
20180729,48391,B,10
20180729,48392,R,36
20180729,48393,R,3
20180729,48394,B,6
20180729,48395,R,25
20180729,48396,R,23
20180729,48397,B,29
20180729,48398,B,29
20180729,48399,R,23
20180729,48400,R,19
20180729,48401,B,11
20180729,48402,R,23
20180729,48403,R,30
20180729,48404,R,36
20180729,48405,R,30
20180729,48406,R,21
20180729,48407,R,1
20180729,48408,B,2
20180729,48409,B,24
20180729,48410,B,20
20180729,48411,B,29
20180729,48412,R,23
20180729,48413,R,25
20180729,48414,R,21
20180729,48415,R,19
20180729,48416,B,20
20180729,48417,B,2
20180729,48418,R,23
20180729,48419,B,29
20180729,48420,R,18
20180729,48421,B,17
20180729,48422,B,33
20180729,48423,G,0
20180729,48424,B,2
20180729,48425,B,15
20180729,48426,R,34
20180729,48427,B,33
20180729,48428,R,19
20180729,48429,R,30
20180729,48430,R,18
20180729,48431,B,2
20180729,48432,R,9
20180729,48433,R,3
20180729,48434,B,8
20180729,48435,B,29
20180729,48436,B,6
20180729,48437,R,1
20180729,48438,R,18
20180729,48439,R,36
20180729,48440,B,2
20180729,48441,R,12
20180729,48442,B,8
20180729,48443,R,14
20180729,48444,B,26
20180729,48445,B,20
20180929,48446,R,36
20180929,48447,R,14
20180929,48448,B,28
20180929,48449,B,10
20180929,48450,R,5
20180929,48451,B,35
20180929,48452,B,24
20180929,48453,R,5
20180929,48454,R,3
20180929,48455,B,6
20180929,48456,R,14
20180929,48457,B,4
20180929,48458,R,25
20180929,48459,R,16
20180929,48460,R,30
20180929,48461,R,16
20180929,48462,R,23
20180929,48463,B,8
20180929,48464,B,8
20180929,48465,B,13
20180929,48466,B,8
20180929,48467,R,19
20180929,48468,R,21
20180929,48469,G,0
20180929,48470,R,16
20180929,48471,B,11
20180929,48472,B,35
20180929,48473,R,16
20180929,48474,R,7
20180929,48475,B,26
20180929,48476,B,15
20180929,48477,B,31
20180929,48478,B,2
20180929,48479,B,10
20180929,48480,R,12
20180929,48481,B,8
20180929,48482,R,1
20180929,48483,R,34
20180929,48484,B,13
20180929,48485,B,24
20180929,48486,R,1
20180929,48487,R,14
20180929,48488,R,1
20180929,48489,R,30
20180929,48490,R,32
20180929,48491,B,17
20180929,48492,B,28
20180929,48493,B,28
20180929,48494,B,6
20180929,48495,R,32
20180929,48496,R,3
20180929,48497,R,9
20180929,48498,B,31
20180929,48499,R,30
20180929,48500,R,21
20180929,48501,B,26
20180929,48502,R,18
20180929,48503,B,24
20180929,48504,B,8
20180929,48505,B,33
20180929,48506,R,18
20180929,48507,R,3
20180929,48508,R,21
20180929,48509,R,9
20180929,48510,R,32
20180929,48511,B,4
20180929,48512,B,13
20180929,48513,B,17
20180929,48514,B,13
20180929,48515,R,21
20180929,48516,R,25
20180929,48517,B,4
20180929,48518,B,22
20180929,48519,R,5
20180929,48520,R,23
20180929,48521,B,33
20180929,48522,B,17
20180929,48523,R,1
20180929,48524,R,36
20180929,48525,B,17
20180929,48526,R,30
20180929,48527,B,8
20180929,48528,B,17
20180929,48529,B,10
20180929,48530,R,7
20180929,48531,B,17
20180929,48532,R,18
20180929,48533,B,33
20180929,48534,R,21
20180929,48535,B,10
20180929,48536,R,3
20180929,48537,R,7
20180929,48538,R,5
20180929,48539,B,11
20180929,48540,B,29
20180929,48541,R,25
20180929,48542,B,10
20180929,48543,R,34
20180929,48544,R,14
20180929,48545,R,36
20180929,48546,B,31
20180929,48547,B,35
20180929,48548,B,17
20180929,48549,R,5
20180929,48550,B,2
20180929,48551,R,7
20180929,48552,R,30
20180929,48553,B,31
20180929,48554,R,19
20180929,48555,R,3
20180929,48556,B,28
20180929,48557,R,5
20180929,48558,B,31
20180929,48559,R,36
20180929,48560,R,14
20180929,48561,R,21
20180929,48562,R,18
20180929,48563,R,16
20180929,48564,R,3
20180929,48565,B,33
20180929,48566,B,22
20180929,48567,B,24
20180929,48568,B,10
20180929,48569,B,6
20180929,48570,R,9
20180929,48571,R,32
20180929,48572,R,14
20180929,48573,R,16
20180929,48574,B,28
20180929,48575,B,26
20180929,48576,R,9
20180929,48577,B,4
20180929,48578,R,7
20180929,48579,B,15
20180929,48580,B,4
20180929,48581,R,27
20180929,48582,R,5
20180929,48583,R,30
20180929,48584,B,4
20180929,48585,R,12
20180929,48586,B,8
20180929,48587,R,14
20180929,48588,B,4
20180929,48589,B,33
20180929,48590,R,18
20180929,48591,B,15
20180929,48592,R,19
20180929,48593,R,18
20180929,48594,R,36
20180929,48595,B,33
20180929,48596,B,26
20180929,48597,B,13
20180929,48598,B,20
20180929,48599,R,14
20180929,48600,R,14
20180929,48601,R,19
20180929,48602,R,3
20180929,48603,B,8
20180929,48604,B,13
20180929,48605,R,5
20180929,48606,B,26
20180929,48607,R,23
20180929,48608,B,4
20180929,48609,R,27
20180929,48610,R,14
20180929,48611,B,22
20180929,48612,R,23
20180929,48613,R,3
20180929,48614,R,7
20180929,48615,G,0
20180929,48616,R,21
20180929,48617,R,5
20180929,48618,B,35
20180929,48619,B,2
20180929,48620,R,14
20180929,48621,R,12
20180929,48622,B,20
20180929,48623,R,23
20180929,48624,B,2
20180929,48625,R,12
